2000.01.04 06:09:45, 11.40, 11.34, 0.11, 
2000.01.04 06:14:31, 11.24, 11.14, -0.04, 
2000.01.04 06:19:31, 11.19, 11.07, -0.07, 
2000.01.04 06:24:31, 11.15, 11.02, -0.08, 
2000.01.04 06:29:31, 11.11, 10.98, -0.05, 
2000.01.04 06:34:31, 11.06, 10.92, -0.06, 
2000.01.04 06:39:31, 11.03, 10.89, -0.04, 
2000.01.04 06:44:31, 10.98, 10.84, -0.04, 
2000.01.04 06:49:31, 10.93, 10.78, -0.08, 
2000.01.04 06:54:49, 11.07, 10.93, 0.05, 
2000.01.04 06:59:31, 10.93, 10.77, -0.05, 
2000.01.04 07:04:31, 10.85, 10.69, -0.06, 
2000.01.04 07:09:31, 10.78, 10.64, -0.05, 
2000.01.04 07:14:31, 10.72, 10.57, -0.07, 
2000.01.04 07:19:31, 10.68, 10.52, -0.06, 
2000.01.04 07:24:31, 10.63, 10.48, -0.07, 
2000.01.04 07:29:31, 10.59, 10.44, -0.04, 
2000.01.04 07:34:33, 10.54, 10.39, -0.10, 
2000.01.04 07:39:31, 10.45, 10.31, -0.05, 
2000.01.04 07:44:31, 10.41, 10.26, -0.07, 
2000.01.04 07:49:31, 10.36, 10.22, -0.04, 
2000.01.04 07:54:31, 10.32, 10.18, -0.05, 
2000.01.04 07:59:31, 10.24, 10.11, -0.04, 
2000.01.04 08:04:31, 10.19, 10.05, -0.02, 
2000.01.04 08:09:31, 10.15, 10.00, -0.05, 
2000.01.04 08:14:31, 10.11, 9.96, -0.05, 
2000.01.04 08:19:31, 10.07, 9.91, -0.06, 
2000.01.04 08:24:31, 10.03, 9.87, -0.07, 
2000.01.04 08:29:31, 9.98, 9.83, -0.04, 
2000.01.04 08:34:31, 9.93, 9.79, -0.06, 
2000.01.04 08:39:31, 9.86, 9.74, -0.03, 
2000.01.04 08:44:31, 9.81, 9.70, -0.05, 
2000.01.04 08:49:45, 9.89, 9.78, 0.12, 
2000.01.04 08:54:31, 9.79, 9.64, -0.06, 
2000.01.04 08:59:31, 9.74, 9.59, -0.04, 
2000.01.04 09:04:32, 9.69, 9.54, -0.03, 
2000.01.04 09:09:31, 9.62, 9.49, -0.06, 
2000.01.04 09:14:31, 9.55, 9.40, -0.04, 
2000.01.04 09:19:31, 9.51, 9.37, -0.08, 
2000.01.04 09:24:31, 9.40, 9.28, -0.02, 
2000.01.04 09:29:31, 9.38, 9.24, -0.04, 
2000.01.04 09:34:31, 9.36, 9.20, -0.13, 
