2000.01.23 01:32:42, 14.07, 14.49, -0.14, 
2000.01.23 01:47:41, 14.13, 14.53, -0.20, 
2000.01.23 02:02:41, 13.95, 14.47, -0.09, 
2000.01.23 02:17:41, 13.94, 13.92, -0.87, 
2000.01.23 02:32:43, 14.00, 14.60, 0.03, 
2000.01.23 02:47:43, 13.50, 14.36, 0.25, 
2000.01.23 03:02:43, 13.98, 14.55, -0.10, 
2000.01.23 03:17:43, 14.24, 14.76, -0.00, 
2000.01.23 03:32:43, 14.04, 14.80, -0.16, 
2000.01.23 03:47:43, 13.68, 14.49, -0.21, 
2000.01.23 04:02:43, 13.36, 14.28, 0.05, 
2000.01.23 04:17:43, 13.17, 14.14, 0.03, 
2000.01.23 04:32:43, 12.96, 13.96, -0.03, 
2000.01.23 04:47:41, 12.74, 13.75, 0.02, 
2000.01.23 05:02:41, 12.60, 13.64, 0.05, 
2000.01.23 05:17:41, 12.30, 13.42, -0.01, 
2000.01.23 05:32:41, 12.11, 13.19, 0.01, 
2000.01.23 05:47:41, 11.93, 12.97, -0.02, 
2000.01.23 06:02:43, 11.51, 12.62, -0.01, 
2000.01.23 06:17:41, 11.41, 12.46, -0.00, 
2000.01.23 06:32:41, 10.82, 12.45, 1.00, 
2000.01.23 06:47:41, 10.59, 12.25, 1.01, 
2000.01.23 07:02:41, 10.39, 12.11, 0.94, 
2000.01.23 07:17:41, 10.66, 11.85, -0.07, 
2000.01.23 07:32:41, 10.74, 11.76, 0.08, 
2000.01.23 07:47:41, 10.65, 11.69, 0.02, 
2000.01.23 08:02:41, 10.38, 11.50, 0.11, 
2000.01.23 08:17:41, 10.11, 11.32, -0.14, 
2000.01.23 08:32:43, 10.13, 11.19, 0.08, 
2000.01.23 08:47:43, 10.16, 11.13, 0.09, 
2000.01.23 09:02:43, 10.17, 11.10, 0.01, 
2000.01.23 09:17:43, 10.03, 11.00, 0.09, 
2000.01.23 09:32:43, 10.15, 11.02, -0.08, 
2000.01.23 09:47:43, 10.16, 11.03, 0.01, 
2000.01.23 10:02:43, 10.15, 11.03, 0.04, 
2000.01.23 10:17:41, 10.09, 10.97, 0.06, 
2000.01.23 10:32:42, 10.06, 10.92, -0.04, 
2000.01.23 10:47:41, 9.97, 10.85, -0.20, 
2000.01.23 11:02:41, 9.84, 10.74, 0.04, 
2000.01.23 11:17:41, 9.80, 10.68, 0.03, 
2000.01.23 11:32:41, 9.78, 10.65, -0.07, 
2000.01.23 11:47:41, 9.69, 10.57, 0.04, 
2000.01.23 12:02:41, 9.27, 10.61, 0.88, 
2000.01.23 12:17:43, 9.66, 10.55, -0.05, 
2000.01.23 12:32:43, 9.55, 10.44, 0.03, 
2000.01.23 12:47:43, 9.48, 10.36, -0.07, 
2000.01.23 13:02:42, 9.41, 10.29, -0.12, 
2000.01.23 13:17:41, 9.35, 10.23, 0.02, 
2000.01.23 13:32:41, 9.34, 10.21, -0.01, 
2000.01.23 13:47:41, 9.33, 10.14, -0.02, 
2000.01.23 14:02:41, 9.33, 10.16, 0.05, 
2000.01.23 14:17:41, 9.34, 10.16, 0.05, 
2000.01.23 14:32:41, 9.32, 10.14, 0.03, 
2000.01.23 14:47:41, 9.32, 10.12, -0.04, 
2000.01.23 15:02:41, 9.34, 10.11, 0.05, 
2000.01.23 15:17:41, 9.40, 10.17, 0.05, 
2000.01.23 15:32:41, 9.38, 10.14, 0.05, 
2000.01.23 15:47:41, 9.41, 10.15, -0.01, 
2000.01.23 16:02:41, 8.99, 10.19, 0.82, 
2000.01.23 16:17:41, 9.34, 10.16, -0.19, 
2000.01.23 16:32:41, 9.24, 10.06, -0.12, 
2000.01.23 16:47:41, 9.31, 10.06, -0.10, 
2000.01.23 17:02:41, 9.63, 10.24, 0.01, 
2000.01.23 17:17:41, 9.64, 10.34, -0.30, 
2000.01.23 17:32:41, 9.72, 10.36, -0.10, 
2000.01.23 17:47:43, 9.71, 10.39, -0.21, 
2000.01.23 18:02:43, 9.70, 10.41, -0.13, 
2000.01.23 18:17:43, 9.95, 10.58, -0.23, 
2000.01.23 18:32:43, 10.14, 10.77, -0.15, 
2000.01.23 18:47:43, 10.22, 10.84, -0.33, 
2000.01.23 19:02:41, 10.39, 10.96, -0.16, 
2000.01.23 19:17:41, 10.65, 11.21, -0.11, 
2000.01.23 19:32:41, 10.59, 11.25, -0.19, 
2000.01.23 19:47:41, 10.25, 10.58, -1.16, 
2000.01.23 20:02:41, 9.73, 10.08, -0.92, 
2000.01.23 20:17:42, 9.47, 10.36, -0.21, 
2000.01.23 20:32:43, 9.26, 10.07, -0.36, 
2000.01.23 20:47:43, 9.01, 9.92, -0.44, 
2000.01.23 21:02:41, 8.79, 9.60, -0.33, 
2000.01.23 21:17:42, 8.96, 9.76, -0.46, 
2000.01.23 21:32:41, 8.74, 9.55, -0.03, 
2000.01.23 21:47:41, 8.92, 9.68, -0.06, 
2000.01.23 22:02:41, 9.71, 10.16, -0.00, 
2000.01.23 22:17:41, 9.17, 10.30, 0.86, 
2000.01.23 22:32:43, 9.47, 10.18, -0.10, 
2000.01.23 22:47:42, 9.49, 10.17, -0.05, 
2000.01.23 23:02:43, 9.71, 10.29, -0.06, 
2000.01.23 23:17:43, 9.83, 10.43, -0.06, 
2000.01.23 23:32:43, 9.93, 10.54, -0.18, 
2000.01.23 23:47:43, 10.08, 10.58, -0.10, 
2000.01.24 00:02:43, 10.50, 10.91, -0.32, 
2000.01.24 00:17:43, 10.28, 10.96, -0.10, 
2000.01.24 00:32:41, 12.76, 12.15, 0.25, 
2000.01.24 00:47:41, 13.98, 13.15, -0.83, 
2000.01.24 01:02:41, 12.48, 12.98, -0.39, 
2000.01.24 01:17:41, 12.05, 12.55, -0.35, 
2000.01.24 01:32:41, 10.22, 11.86, 1.41, 
2000.01.24 01:47:41, 10.75, 11.59, -0.01, 
2000.01.24 02:02:43, 11.14, 11.65, 0.45, 
2000.01.24 02:17:43, 12.55, 12.71, -0.20, 
2000.01.24 02:32:43, 12.35, 12.70, 0.24, 
