2000.01.23 01:32:44, 13.12, 12.57, -0.29, 
2000.01.23 01:47:43, 13.15, 12.60, -0.27, 
2000.01.23 02:02:43, 13.14, 12.55, -0.31, 
2000.01.23 02:17:43, 13.18, 12.58, -0.31, 
2000.01.23 02:32:41, 13.19, 12.57, -0.35, 
2000.01.23 02:47:41, 13.03, 11.89, -1.01, 
2000.01.23 03:02:42, 13.11, 12.48, -0.33, 
2000.01.23 03:17:41, 13.20, 12.16, -1.01, 
2000.01.23 03:32:41, 13.21, 12.13, -1.02, 
2000.01.23 03:47:41, 12.52, 12.49, 0.99, 
2000.01.23 04:02:41, 12.95, 12.20, -0.39, 
2000.01.23 04:17:41, 12.76, 12.00, -0.43, 
2000.01.23 04:32:41, 12.61, 11.82, -0.42, 
2000.01.23 04:47:43, 12.40, 11.53, -0.47, 
2000.01.23 05:02:43, 12.22, 11.37, -0.36, 
2000.01.23 05:17:43, 11.85, 10.90, -0.21, 
2000.01.23 05:32:43, 11.52, 10.45, -0.39, 
2000.01.23 05:47:43, 11.36, 10.39, -0.44, 
2000.01.23 06:02:41, 11.16, 10.19, -0.33, 
2000.01.23 06:17:43, 11.08, 9.87, -0.97, 
2000.01.23 06:32:43, 10.98, 10.10, -0.43, 
2000.01.23 06:47:43, 10.87, 10.01, -0.41, 
2000.01.23 07:02:43, 10.73, 9.86, -0.32, 
2000.01.23 07:17:43, 10.56, 9.65, -0.36, 
2000.01.23 07:32:43, 10.54, 9.72, -0.33, 
2000.01.23 07:47:43, 10.47, 9.65, -0.38, 
2000.01.23 08:02:43, 10.34, 9.51, -0.40, 
2000.01.23 08:17:43, 10.16, 9.32, -0.27, 
2000.01.23 08:32:41, 10.06, 9.25, -0.39, 
2000.01.23 08:47:41, 10.04, 8.96, -0.88, 
2000.01.23 09:02:41, 10.05, 8.99, -0.89, 
2000.01.23 09:17:41, 9.59, 9.38, 0.69, 
2000.01.23 09:32:41, 10.10, 9.45, -0.31, 
2000.01.23 09:47:41, 10.11, 9.48, -0.33, 
2000.01.23 10:02:41, 10.08, 9.46, -0.31, 
2000.01.23 10:17:43, 10.03, 9.39, -0.42, 
2000.01.23 10:32:43, 9.92, 9.23, -0.35, 
2000.01.23 10:47:43, 9.81, 9.09, -0.39, 
2000.01.23 11:02:43, 9.73, 9.02, -0.39, 
2000.01.23 11:17:43, 9.69, 9.01, -0.34, 
2000.01.23 11:32:43, 9.67, 9.01, -0.38, 
2000.01.23 11:47:43, 9.64, 9.02, -0.34, 
2000.01.23 12:02:43, 9.55, 8.87, -0.41, 
2000.01.23 12:17:42, 9.51, 8.87, -0.36, 
2000.01.23 12:32:41, 9.48, 8.54, -0.89, 
2000.01.23 12:47:41, 9.41, 8.47, -0.88, 
2000.01.23 13:02:44, 9.01, 8.82, 0.64, 
2000.01.23 13:17:43, 9.34, 8.73, -0.35, 
2000.01.23 13:32:43, 9.31, 8.68, -0.35, 
2000.01.23 13:47:43, 9.29, 8.68, -0.40, 
2000.01.23 14:02:43, 9.31, 8.71, -0.37, 
2000.01.23 14:17:43, 9.27, 8.67, -0.38, 
2000.01.23 14:32:43, 9.26, 8.67, -0.34, 
2000.01.23 14:47:43, 9.23, 8.64, -0.35, 
2000.01.23 15:02:43, 9.30, 8.75, -0.37, 
2000.01.23 15:17:43, 9.33, 8.80, -0.32, 
2000.01.23 15:32:43, 9.33, 8.79, -0.36, 
2000.01.23 15:47:43, 9.34, 8.82, -0.29, 
2000.01.23 16:02:43, 9.30, 8.76, -0.37, 
2000.01.23 16:17:43, 9.29, 8.73, -0.33, 
2000.01.23 16:32:43, 9.25, 8.68, -0.33, 
2000.01.23 16:47:43, 9.22, 8.65, -0.40, 
2000.01.23 17:02:43, 9.40, 8.93, -0.33, 
2000.01.23 17:17:43, 9.51, 9.01, -0.30, 
2000.01.23 17:32:43, 9.57, 9.09, -0.34, 
2000.01.23 17:47:41, 9.66, 9.18, -0.32, 
2000.01.23 18:02:41, 9.63, 8.80, -0.83, 
2000.01.23 18:17:41, 9.38, 9.38, 0.63, 
2000.01.23 18:32:41, 9.94, 9.18, -0.87, 
2000.01.23 18:47:41, 10.03, 9.24, -0.91, 
2000.01.23 19:02:43, 9.80, 9.86, 0.66, 
2000.01.23 19:17:43, 10.44, 10.08, -0.27, 
2000.01.23 19:32:43, 10.47, 10.03, -0.23, 
2000.01.23 19:47:43, 10.31, 9.69, -0.30, 
2000.01.23 20:02:43, 9.96, 9.26, -0.32, 
2000.01.23 20:17:41, 9.69, 8.91, -0.40, 
2000.01.23 20:32:41, 9.44, 8.40, -0.87, 
2000.01.23 20:47:41, 8.87, 8.57, 1.07, 
2000.01.23 21:02:43, 9.07, 8.27, -0.41, 
2000.01.23 21:17:43, 9.08, 8.37, -0.24, 
2000.01.23 21:32:43, 8.93, 8.17, -0.43, 
2000.01.23 21:47:43, 9.01, 8.36, -0.34, 
2000.01.23 22:02:43, 9.44, 8.99, -0.29, 
2000.01.23 22:17:44, 9.49, 8.90, -0.35, 
2000.01.23 22:32:41, 9.45, 8.87, -0.30, 
2000.01.23 22:47:43, 9.49, 8.64, -0.85, 
2000.01.23 23:02:41, 9.57, 9.07, -0.31, 
2000.01.23 23:17:41, 9.66, 8.82, -0.82, 
2000.01.23 23:32:41, 9.39, 9.41, 0.72, 
2000.01.23 23:47:41, 9.99, 9.62, -0.26, 
2000.01.24 00:02:41, 10.32, 10.00, -0.17, 
2000.01.24 00:17:41, 10.32, 9.88, -0.24, 
2000.01.24 00:32:43, 11.13, 11.08, -0.36, 
2000.01.24 00:47:43, 11.77, 11.80, -0.19, 
2000.01.24 01:02:43, 11.54, 11.09, -0.25, 
2000.01.24 01:17:43, 11.35, 10.80, -0.18, 
2000.01.24 01:32:43, 10.83, 9.94, -0.52, 
2000.01.24 01:47:43, 10.65, 9.88, -0.31, 
2000.01.24 02:02:42, 10.69, 10.04, -0.37, 
2000.01.24 02:17:42, 11.00, 10.10, -0.90, 
2000.01.24 02:32:41, 10.44, 10.39, 0.79, 
2000.01.24 02:47:43, 10.73, 9.94, -0.33, 
2000.01.24 03:02:43, 10.35, 9.56, -0.43, 
2000.01.24 03:17:43, 10.40, 9.62, -0.21, 
2000.01.24 03:32:41, 9.99, 9.05, -0.36, 
2000.01.24 03:47:41, 9.73, 8.52, -0.71, 
2000.01.24 04:02:41, 8.91, 8.38, 0.95, 
2000.01.24 04:17:43, 9.18, 8.09, -0.39, 
2000.01.24 04:32:43, 8.82, 7.71, -0.39, 
2000.01.24 04:47:43, 8.59, 7.50, -0.39, 
2000.01.24 05:02:43, 8.42, 7.35, -0.44, 
2000.01.24 05:17:43, 8.23, 7.17, -0.39, 
2000.01.24 05:32:43, 7.95, 6.80, -0.48, 
2000.01.24 05:47:43, 7.72, 6.60, -0.44, 
2000.01.24 06:02:43, 7.54, 6.50, -0.14, 
2000.01.24 06:17:43, 7.33, 6.27, -0.46, 
2000.01.24 06:32:41, 7.23, 6.20, -0.38, 
2000.01.24 06:47:41, 7.12, 6.11, -0.39, 
2000.01.24 07:02:41, 7.00, 6.03, -0.40, 
2000.01.24 07:17:41, 7.02, 6.17, -0.35, 
2000.01.24 07:32:43, 7.04, 6.25, -0.41, 
2000.01.24 07:47:41, 7.08, 6.35, -0.34, 
2000.01.24 08:02:41, 7.01, 6.09, -0.70, 
2000.01.24 08:17:41, 6.71, 6.37, 0.50, 
2000.01.24 08:32:42, 7.01, 6.32, -0.33, 
2000.01.24 08:47:43, 6.86, 6.11, -0.43, 
2000.01.24 09:02:43, 6.67, 5.88, -0.41, 
2000.01.24 09:17:43, 6.48, 5.66, -0.41, 
2000.01.24 09:32:43, 6.28, 5.39, -0.43, 
2000.01.24 09:47:43, 6.16, 5.30, -0.36, 
2000.01.24 10:02:43, 6.06, 5.24, -0.42, 
2000.01.24 10:17:43, 5.93, 5.11, -0.32, 
2000.01.24 10:32:43, 5.78, 4.93, -0.41, 
2000.01.24 10:47:43, 5.74, 4.95, -0.38, 
2000.01.24 11:02:43, 5.67, 4.91, -0.37, 
2000.01.24 11:17:42, 5.66, 4.94, -0.33, 
2000.01.24 11:32:41, 5.48, 4.57, -0.67, 
2000.01.24 11:47:41, 5.11, 4.61, 0.42, 
2000.01.24 12:02:41, 5.03, 4.56, 0.35, 
2000.01.24 12:17:41, 5.21, 4.45, -0.38, 
2000.01.24 12:32:41, 5.08, 4.31, -0.36, 
2000.01.24 12:47:41, 4.94, 4.15, -0.39, 
2000.01.24 13:02:41, 4.83, 4.07, -0.36, 
2000.01.24 13:17:41, 4.71, 3.94, -0.40, 
2000.01.24 13:32:41, 4.68, 3.95, -0.40, 
2000.01.24 13:47:41, 4.62, 3.91, -0.43, 
2000.01.24 14:02:43, 4.58, 3.92, -0.39, 
2000.01.24 14:17:43, 4.49, 3.79, -0.39, 
2000.01.24 14:32:43, 4.47, 3.81, -0.38, 
2000.01.24 14:47:42, 4.53, 3.93, -0.35, 
2000.01.24 15:02:41, 4.75, 4.18, -0.56, 
2000.01.24 15:17:41, 4.78, 4.18, -0.58, 
2000.01.24 15:32:41, 4.50, 4.24, 0.38, 
2000.01.24 15:47:41, 4.76, 4.24, -0.36, 
2000.01.24 16:02:41, 4.99, 4.55, -0.35, 
