2000.01.11 23:32:52, 19.13, 15.05, 2147483647.//, 
2000.01.11 23:47:53, 16.37, 15.20, 2147483647.//, 
2000.01.12 00:02:53, -119.81, 15.33, 2147483647.//, 
2000.01.12 00:17:51, -129.17, 15.42, 3.02, 
2000.01.12 00:32:51, -127.69, 14.68, 2147483647.//, 
2000.01.12 00:47:51, -126.70, 15.49, 2147483647.//, 
2000.01.12 01:02:51, -141.85, 15.40, -30.36, 
2000.01.12 01:17:51, -141.85, 15.42, -30.43, 
2000.01.12 01:32:51, -141.85, 15.55, -30.56, 
2000.01.12 01:47:53, -141.85, 15.61, -30.48, 
2000.01.12 02:02:52, -141.85, 15.56, -30.26, 
2000.01.12 02:17:51, -141.85, 15.32, -30.48, 
2000.01.12 02:32:53, -141.85, 15.12, -30.38, 
2000.01.12 02:47:53, -141.85, 14.95, -30.30, 
2000.01.12 03:02:52, -141.85, 14.73, -30.41, 
2000.01.12 03:17:51, -141.85, 13.95, -31.88, 
2000.01.12 03:32:51, -141.85, 14.30, -30.43, 
2000.01.12 03:47:51, -126.92, 14.13, 3.45, 
2000.01.12 04:02:51, -107.44, 13.90, 4.06, 
2000.01.12 04:17:53, -105.20, 13.52, 2.03, 
2000.01.12 04:32:51, -106.27, 13.30, 2.01, 
2000.01.12 04:47:51, -106.88, 13.17, 0.38, 
2000.01.12 05:02:53, -104.55, 12.98, 2.08, 
2000.01.12 05:17:51, -103.69, 12.70, 2.41, 
2000.01.12 05:32:54, -92.19, 11.78, 1.17, 
2000.01.12 05:47:51, -89.31, 12.32, 1.92, 
2000.01.12 06:02:52, -87.62, 12.22, 2.38, 
2000.01.12 06:17:52, -84.38, 12.05, 1.73, 
2000.01.12 06:32:52, -83.16, 11.85, 0.87, 
2000.01.12 06:47:52, -83.15, 11.71, 1.40, 
2000.01.12 07:02:51, -81.97, 11.63, 1.53, 
2000.01.12 07:17:51, -72.47, 11.63, 2147483647.//, 
2000.01.12 07:32:51, -72.91, 11.55, 2147483647.//, 
2000.01.12 07:47:51, -81.84, 11.51, 2147483647.//, 
2000.01.12 08:02:52, -82.69, 11.46, 0.18, 
2000.01.12 08:17:51, -82.88, 10.89, -1.81, 
2000.01.12 08:32:51, -74.25, 11.40, 2147483647.//, 
2000.01.12 08:47:53, -83.56, 11.36, -0.90, 
2000.01.12 09:02:53, -84.53, 11.24, 2147483647.//, 
2000.01.12 09:17:53, -86.59, 11.15, -3.46, 
2000.01.12 09:32:53, -86.92, 11.10, -0.57, 
2000.01.12 09:47:53, -85.98, 11.05, 2147483647.//, 
2000.01.12 10:02:53, -87.51, 10.99, -0.65, 
2000.01.12 10:32:53, -87.57, 10.92, 1.95, 
2000.01.12 10:47:52, -86.61, 10.87, 2147483647.//, 
2000.01.12 11:02:51, -87.81, 10.31, -1.09, 
2000.01.12 11:17:51, -78.78, 10.78, 2147483647.//, 
2000.01.12 11:32:51, -86.77, 10.16, 2147483647.//, 
2000.01.12 11:47:51, -77.78, 10.64, 2147483647.//, 
2000.01.12 12:02:51, -79.13, 10.61, 2147483647.//, 
2000.01.12 12:17:53, -78.59, 10.58, 2147483647.//, 
2000.01.12 12:32:53, -89.00, 10.54, 1.77, 
2000.01.12 12:47:53, -87.81, 10.53, -0.09, 
2000.01.12 13:02:54, -87.82, 10.49, -0.62, 
2000.01.12 13:17:53, -88.20, 10.49, 2147483647.//, 
2000.01.12 13:32:53, -89.52, 10.50, -0.32, 
2000.01.12 13:47:51, -87.98, 10.50, 0.31, 
