2020.03.23 21:37:32, 5.17, 5.20, -0.28, 
2020.03.23 21:42:32, 5.13, 5.15, -0.16, 
2020.03.23 21:47:32, 5.18, 5.21, -0.28, 
2020.03.23 21:52:32, 5.13, 5.12, -0.36, 
2020.03.23 21:57:32, 5.08, 5.09, -0.16, 
2020.03.23 22:02:32, 5.07, 5.09, -0.30, 
2020.03.23 22:07:32, 5.09, 5.11, -0.27, 
2020.03.23 22:12:32, 5.04, 5.03, -0.34, 
2020.03.23 22:17:32, 5.01, 5.02, -0.14, 
2020.03.23 22:22:32, 4.94, 4.92, -0.22, 
2020.03.23 22:27:32, 4.89, 4.85, -0.54, 
2020.03.23 22:32:32, 4.74, 4.68, -0.26, 
2020.03.23 22:37:32, 4.60, 4.53, -0.15, 
2020.03.23 22:42:32, 4.69, 4.67, -0.23, 
2020.03.23 22:47:33, 4.61, 4.60, -0.29, 
2020.03.23 22:52:32, 4.61, 4.64, -0.23, 
2020.03.23 22:57:32, 4.58, 4.60, -0.20, 
2020.03.23 23:02:32, 4.58, 4.60, -0.27, 
2020.03.23 23:07:32, 4.57, 4.62, -0.28, 
2020.03.23 23:12:32, 4.52, 4.55, -0.25, 
2020.03.23 23:17:32, 4.38, 4.39, -0.26, 
2020.03.23 23:22:33, 4.33, 4.35, -0.25, 
2020.03.23 23:27:32, 4.20, 4.19, -0.25, 
2020.03.23 23:32:32, 4.11, 4.09, -0.31, 
2020.03.23 23:37:32, 4.05, 4.05, -0.27, 
2020.03.23 23:42:32, 4.04, 4.06, -0.23, 
2020.03.23 23:47:32, 3.99, 4.03, -0.25, 
2020.03.23 23:52:32, 4.06, 4.12, -0.26, 
2020.03.23 23:57:32, 3.96, 4.01, -0.27, 
2020.03.24 00:02:32, 4.00, 4.07, -0.22, 
2020.03.24 00:07:32, 4.04, 4.12, -0.22, 
2020.03.24 00:12:32, 4.02, 4.10, -0.22, 
2020.03.24 00:17:32, 4.04, 4.13, -0.29, 
2020.03.24 00:22:32, 4.00, 4.09, -0.29, 
2020.03.24 00:27:33, 3.99, 4.06, -0.24, 
2020.03.24 00:32:32, 4.01, 4.10, -0.19, 
2020.03.24 00:37:32, 3.97, 4.05, -0.24, 
2020.03.24 00:42:32, 3.95, 4.02, -0.31, 
2020.03.24 00:47:32, 4.00, 4.13, -0.28, 
2020.03.24 00:52:32, 4.04, 4.14, -0.13, 
2020.03.24 00:57:32, 3.97, 4.02, -0.31, 
2020.03.24 01:02:32, 3.90, 3.94, -0.28, 
2020.03.24 01:07:32, 3.84, 3.86, -0.34, 
2020.03.24 01:12:32, 3.84, 3.88, -0.28, 
2020.03.24 01:17:32, 3.92, 4.01, -0.23, 
2020.03.24 01:22:32, 3.89, 3.96, -0.21, 
2020.03.24 01:27:32, 3.91, 3.98, -0.29, 
2020.03.24 01:32:32, 3.90, 3.97, -0.30, 
2020.03.24 01:37:32, 3.88, 3.94, -0.27, 
2020.03.24 01:42:32, 3.83, 3.89, -0.24, 
2020.03.24 01:47:32, 3.85, 3.92, -0.22, 
2020.03.24 01:52:32, 3.78, 3.81, -0.18, 
2020.03.24 01:57:32, 3.82, 3.87, -0.30, 
2020.03.24 02:02:32, 3.76, 3.82, -0.20, 
2020.03.24 02:07:32, 3.77, 3.82, -0.13, 
2020.03.24 02:12:32, 3.80, 3.84, -0.21, 
2020.03.24 02:17:32, 3.83, 3.89, -0.28, 
2020.03.24 02:22:32, 3.77, 3.80, -0.22, 
2020.03.24 02:27:32, 3.75, 3.77, -0.31, 
2020.03.24 02:32:32, 3.76, 3.83, -0.20, 
2020.03.24 02:37:32, 3.81, 3.92, 0.05, 
2020.03.24 02:42:32, 3.78, 3.88, -0.07, 
2020.03.24 02:47:32, 3.74, 3.83, -0.15, 
2020.03.24 02:52:33, 3.78, 3.87, -0.19, 
2020.03.24 02:57:32, 3.84, 3.91, 0.09, 
2020.03.24 03:02:32, 4.23, 4.18, -0.27, 
2020.03.24 03:07:32, 4.59, 4.46, 0.12, 
2020.03.24 03:12:32, 4.91, 4.71, 2.57, 
2020.03.24 03:17:32, 4.04, 4.05, -0.30, 
2020.03.24 03:22:32, 3.89, 3.94, -0.31, 
2020.03.24 03:27:32, 3.81, 3.89, -0.28, 
2020.03.24 03:32:32, 3.76, 3.85, -0.13, 
2020.03.24 03:37:32, 3.74, 3.84, -0.27, 
2020.03.24 03:42:33, 3.74, 3.84, -0.23, 
2020.03.24 03:47:32, 3.70, 3.82, -0.27, 
2020.03.24 03:52:32, 3.69, 3.82, -0.20, 
2020.03.24 03:57:32, 3.64, 3.76, -0.21, 
2020.03.24 04:02:32, 3.63, 3.75, -0.18, 
2020.03.24 04:07:32, 3.60, 3.72, -0.21, 
2020.03.24 04:12:32, 3.58, 3.69, -0.26, 
2020.03.24 04:17:32, 3.62, 3.75, -0.27, 
2020.03.24 04:22:32, 3.63, 3.77, -0.29, 
2020.03.24 04:27:32, 3.63, 3.78, -0.24, 
2020.03.24 04:32:32, 3.59, 3.71, -0.28, 
2020.03.24 04:37:32, 3.60, 3.72, -0.24, 
2020.03.24 04:42:32, 3.58, 3.70, -0.28, 
2020.03.24 04:47:32, 3.61, 3.76, -0.23, 
2020.03.24 04:52:33, 3.62, 3.75, -0.26, 
2020.03.24 04:57:32, 3.66, 3.81, -0.21, 
2020.03.24 05:02:32, 3.63, 3.76, -0.16, 
2020.03.24 05:07:32, 3.59, 3.71, -0.18, 
2020.03.24 05:12:32, 3.59, 3.71, -0.21, 
2020.03.24 05:17:32, 3.62, 3.75, -0.27, 
2020.03.24 05:22:32, 3.61, 3.75, -0.21, 
2020.03.24 05:27:32, 3.59, 3.71, -0.30, 
2020.03.24 05:32:32, 3.61, 3.75, -0.10, 
2020.03.24 05:37:32, 3.57, 3.68, -0.12, 
2020.03.24 05:42:32, 3.59, 3.69, -0.34, 
2020.03.24 05:47:32, 3.63, 8.16, 2147483647.//, 
2020.03.24 05:52:32, 3.53, 8.14, 2147483647.//, 
2020.03.24 05:57:32, 3.53, 13.06, 2147483647.//, 
2020.03.24 06:02:32, 3.46, 20.81, 2147483647.//, 
2020.03.24 06:07:32, 3.35, 20.76, 2147483647.//, 
2020.03.24 06:12:33, 3.37, 25.84, 2147483647.//, 
2020.03.24 06:17:32, 3.31, 24.31, 2147483647.//, 
2020.03.24 06:22:32, 3.37, 19.45, 2147483647.//, 
2020.03.24 06:27:33, 3.33, 17.41, 2147483647.//, 
2020.03.24 06:32:32, 3.34, 21.49, 2147483647.//, 
2020.03.24 06:39:55, 3.58, 11.37, 2147483647.//, 
2020.03.24 06:42:31, 3.61, 12.58, 2147483647.//, 
2020.03.24 06:48:29, 3.52, 8.94, 2147483647.//, 
2020.03.24 06:53:16, 3.45, 8.97, 2147483647.//, 
2020.03.24 06:59:01, 3.45, 7.40, 2147483647.//, 
2020.03.24 07:02:32, 3.32, 9.95, 2147483647.//, 
2020.03.24 07:07:32, 3.27, 8.58, 2147483647.//, 
2020.03.24 07:12:32, 3.23, 9.17, 2147483647.//, 
2020.03.24 07:17:32, 3.20, 8.36, 2147483647.//, 
2020.03.24 07:22:32, 3.32, 8.06, 2147483647.//, 
2020.03.24 07:27:32, 3.38, 9.24, 2147483647.//, 
2020.03.24 07:32:32, 3.46, 8.89, 2147483647.//, 
2020.03.24 07:37:32, 3.37, 9.15, 2147483647.//, 
2020.03.24 07:42:31, 3.40, 9.80, 2147483647.//, 
2020.03.24 07:47:32, 3.43, 10.10, 2147483647.//, 
2020.03.24 07:52:32, 3.57, 11.05, 2147483647.//, 
2020.03.24 07:57:32, 3.57, 11.35, 2147483647.//, 
2020.03.24 08:02:32, 3.53, 9.27, 2147483647.//, 
2020.03.24 08:07:32, 3.55, 12.60, 2147483647.//, 
2020.03.24 08:12:31, 3.54, 14.22, 2147483647.//, 
2020.03.24 08:17:32, 3.57, 20.10, 2147483647.//, 
