2020.02.06 10:13:57, 988.79, 988.79, 0.89, 
2020.02.06 10:15:57, 12.49, 12.59, -2453.91, 
2020.02.06 10:17:56, 8.33, 8.41, 2147483647.//, 
2020.02.06 10:19:57, 6.24, 6.30, 2147483647.//, 
2020.02.06 10:21:57, 5.00, 5.05, 2147483647.//, 
2020.02.06 10:23:56, 4.19, 4.21, 2147483647.//, 
2020.02.06 10:25:57, 3.57, 3.59, 2147483647.//, 
2020.02.06 10:27:57, 3.12, 3.14, 2147483647.//, 
2020.02.06 10:29:56, 2.78, 2.79, 2147483647.//, 
2020.02.06 10:31:57, 2.50, 2.51, 2147483647.//, 
2020.02.06 10:33:57, 2.27, 2.28, 2147483647.//, 
2020.02.06 10:35:57, 1.94, 1.99, 2147483647.//, 
2020.02.06 10:39:57, 21.16, 21.45, 480.24, 
2020.02.06 10:41:57, 11.89, 12.00, 6658.37, 
2020.02.06 10:43:57, 7.70, 7.77, 14390.95, 
2020.02.06 10:45:57, 5.68, 5.77, 16118.37, 
2020.02.06 10:47:57, 4.81, 4.83, 15721.69, 
2020.02.06 10:49:57, -39.80, -39.66, 14976.24, 
2020.02.06 10:51:57, -37.72, -37.72, 14246.58, 
2020.02.06 11:14:57, 25.95, 49.70, -9561.04, 
2020.02.06 11:18:57, 23.61, 23.74, 4130.19, 
2020.02.06 11:46:57, 23.44, 23.56, -0.26, 
2020.02.06 11:56:57, 8.56, 8.60, -1.15, 
2020.02.06 12:06:57, 5.12, 5.14, -1.69, 
2020.02.06 12:16:57, 3.68, 3.69, -2.05, 
2020.02.06 12:26:57, 2.88, 2.89, -2.32, 
2020.02.06 12:36:57, 2.38, 2.38, -2.53, 
2020.02.06 12:46:56, 24.10, 24.08, 0.15, 
2020.02.06 12:56:57, 24.26, 24.24, 0.10, 
2020.02.06 13:06:57, 8.12, 8.12, -1.15, 
2020.02.06 13:16:56, 4.92, 4.91, -1.71, 
2020.02.06 13:26:57, 3.53, 3.52, -2.04, 
2020.02.06 13:36:57, 2.77, 2.76, -2.31, 
2020.02.06 13:46:56, 2.28, 2.27, -2.55, 
2020.02.06 13:56:57, 1.94, 1.93, -2.70, 
2020.02.06 14:06:57, 1.69, 1.68, -2.85, 
2020.02.06 14:16:57, 1.50, 1.49, -2.98, 
2020.02.06 14:26:57, 1.34, 1.34, -3.10, 
2020.02.06 14:36:57, 1.22, 1.22, -3.21, 
2020.02.06 14:46:57, 1.12, 1.12, -3.30, 
2020.02.06 14:56:57, 1.03, 1.03, -3.39, 
2020.02.06 15:06:57, 0.94, 0.94, -3.48, 
2020.02.06 15:16:57, 0.87, 0.87, -3.56, 
2020.02.06 15:26:57, 0.81, 0.81, -3.63, 
2020.02.06 15:36:56, 0.75, 0.76, -3.73, 
2020.02.06 15:46:57, 0.70, 0.71, -3.76, 
2020.02.06 15:56:57, 0.67, 0.67, -3.82, 
2020.02.07 10:06:55, 23.38, 23.48, 0.18, 
2020.02.07 10:16:55, 23.52, 23.62, 0.31, 
2020.02.07 10:26:55, 23.63, 23.72, 0.29, 
2020.02.07 10:36:55, 23.65, 23.73, 0.12, 
2020.02.07 10:46:55, 23.73, 23.80, 1.09, 
2020.02.07 10:56:55, 23.79, 23.87, 2147483647.//, 
2020.02.07 11:06:55, 23.85, 23.92, 2147483647.//, 
2020.02.07 12:56:55, 24.66, 24.71, 0.10, 
2020.02.07 14:56:55, 988.79, 988.79, 0.00, 
2020.02.07 15:01:55, 988.79, 988.79, 0.00, 
2020.02.07 15:11:55, 988.79, 988.79, 0.00, 
2020.02.07 15:16:55, 988.79, 988.79, 0.00, 
2020.02.07 15:21:55, 988.79, 988.79, -0.01, 
2020.02.07 15:56:55, 25.22, 25.38, 0.06, 
2020.02.07 16:01:55, 25.17, 25.35, 0.10, 
2020.02.07 16:06:55, 25.11, 25.30, 0.21, 
2020.02.07 16:11:55, 25.08, 25.25, 0.22, 
2020.02.07 16:16:55, 25.06, 25.24, 0.02, 
2020.02.07 16:21:55, 25.02, 25.19, 0.07, 
2020.02.07 16:26:55, 24.95, 25.13, 0.09, 
2020.02.07 16:31:55, 24.92, 25.09, -0.03, 
2020.02.07 16:36:55, 24.86, 25.05, 0.12, 
2020.02.07 16:41:55, 24.84, 25.03, 0.22, 
2020.02.07 16:46:55, 24.85, 25.02, 0.12, 
2020.02.07 16:51:55, 24.82, 24.98, -0.15, 
2020.02.07 16:56:55, 24.77, 24.95, 0.09, 
2020.02.07 17:01:55, 24.76, 24.95, 0.26, 
2020.02.07 17:06:55, 24.70, 24.89, 0.06, 
2020.02.07 17:11:55, 24.71, 24.88, -0.14, 
2020.02.07 17:16:55, 24.65, 24.84, 0.02, 
2020.02.07 17:21:55, 24.62, 24.81, 0.16, 
2020.02.07 17:26:55, 24.58, 24.77, 0.08, 
2020.02.07 17:31:55, 24.52, 24.72, 0.10, 
2020.02.07 17:36:55, 24.47, 24.68, 0.04, 
2020.02.07 17:41:55, 24.42, 24.64, 0.10, 
2020.02.07 17:46:55, 24.37, 24.59, 0.11, 
2020.02.07 17:51:55, 24.33, 24.56, 0.12, 
2020.02.07 17:56:55, 24.29, 24.51, -0.03, 
2020.02.07 18:01:55, 24.19, 24.44, 0.15, 
2020.02.07 18:06:55, 24.08, 24.34, 0.05, 
2020.02.07 18:11:55, 23.97, 24.25, 0.06, 
2020.02.07 18:16:55, 23.85, 24.15, 0.16, 
2020.02.07 18:21:55, 23.79, 24.08, 0.21, 
2020.02.07 18:26:55, 23.71, 24.01, 0.03, 
2020.02.07 18:31:55, 23.61, 23.91, 0.10, 
2020.02.07 18:36:55, 23.53, 23.84, 0.12, 
2020.02.07 18:41:55, 23.44, 23.76, 0.16, 
2020.02.07 18:46:55, 23.36, 23.69, 0.21, 
2020.02.07 18:51:55, 23.29, 23.60, 0.01, 
2020.02.07 18:56:55, 23.24, 23.54, -0.10, 
2020.02.07 19:01:55, 23.15, 23.46, 0.08, 
2020.02.07 19:06:55, 23.06, 23.38, 0.23, 
2020.02.07 19:11:55, 22.96, 23.28, 0.11, 
2020.02.07 19:16:55, 22.91, 23.22, -0.02, 
2020.02.07 19:21:55, 22.82, 23.14, 0.22, 
2020.02.07 19:26:55, 22.77, 23.09, 0.06, 
2020.02.07 19:31:55, 22.68, 23.00, 0.15, 
2020.02.07 19:36:55, 22.60, 22.92, 0.13, 
2020.02.07 19:41:55, 22.55, 22.87, 0.10, 
2020.02.07 19:46:55, 22.48, 22.80, 0.07, 
2020.02.07 19:51:55, 22.41, 22.73, 0.10, 
2020.02.07 19:56:55, 22.34, 22.65, 0.01, 
2020.02.07 20:01:55, 22.28, 22.61, 0.24, 
2020.02.07 20:06:55, 22.18, 22.51, 0.18, 
2020.02.07 20:11:55, 22.11, 22.45, 0.16, 
2020.02.07 20:16:55, 22.07, 22.39, 0.09, 
2020.02.07 20:21:55, 22.00, 22.33, 0.01, 
2020.02.07 20:26:55, 21.94, 22.26, 0.11, 
2020.02.07 20:31:55, 21.89, 22.20, 0.02, 
2020.02.07 20:36:55, 21.82, 22.16, 0.24, 
2020.02.07 20:41:55, 21.78, 22.09, 0.00, 
2020.02.07 20:46:55, 21.71, 22.03, 0.14, 
2020.02.07 20:51:55, 21.63, 21.96, -0.25, 
2020.02.07 20:56:55, 21.49, 21.84, 0.10, 
2020.02.07 21:01:55, 21.44, 21.79, 0.07, 
2020.02.07 21:06:55, 21.37, 21.72, 0.12, 
2020.02.07 21:11:55, 21.29, 21.63, 0.12, 
2020.02.07 21:16:55, 21.23, 21.58, 0.11, 
2020.02.07 21:21:55, 21.13, 21.49, 0.08, 
2020.02.07 21:26:55, 21.05, 21.41, 0.03, 
2020.02.07 21:31:55, 21.00, 21.34, -0.01, 
2020.02.07 21:36:55, 20.92, 21.28, 0.17, 
2020.02.07 21:41:55, 20.89, 21.23, 0.05, 
2020.02.07 21:46:55, 20.83, 21.17, -0.06, 
2020.02.07 21:51:55, 20.74, 21.08, 0.10, 
2020.02.07 21:56:55, 20.66, 21.01, 0.18, 
2020.02.07 22:01:55, 20.60, 20.95, 0.15, 
2020.02.07 22:06:55, 20.53, 20.88, 0.08, 
2020.02.07 22:11:55, 20.48, 20.84, 0.18, 
2020.02.07 22:16:55, 20.43, 20.78, 0.11, 
2020.02.07 22:21:55, 20.38, 20.72, -0.00, 
2020.02.07 22:26:55, 20.30, 20.66, 0.11, 
2020.02.07 22:31:55, 20.25, 20.60, 0.10, 
2020.02.07 22:36:55, 20.19, 20.54, 0.05, 
2020.02.07 22:41:55, 20.14, 20.48, 0.11, 
2020.02.07 22:46:55, 20.09, 20.43, 0.06, 
2020.02.07 22:51:55, 20.04, 20.38, 0.13, 
2020.02.07 22:56:55, 19.97, 20.32, 0.08, 
2020.02.11 09:36:55, 22.47, 22.45, 0.20, 
2020.02.11 09:41:55, 22.60, 22.56, 0.13, 
2020.02.11 09:46:55, 22.69, 22.66, 0.13, 
2020.02.11 09:51:55, 22.80, 22.76, 0.20, 
2020.02.11 09:56:55, 22.93, 22.88, -0.08, 
2020.02.11 10:01:55, 22.98, 22.95, 0.28, 
2020.02.11 10:06:55, 23.09, 23.04, 0.28, 
2020.02.11 10:11:55, 23.17, 23.12, 0.15, 
2020.02.11 10:16:55, 23.31, 23.25, 0.18, 
2020.02.11 10:21:55, 23.40, 23.34, 0.29, 
2020.02.11 10:26:55, 23.55, 23.45, 0.12, 
2020.02.11 10:31:55, 23.64, 23.55, 0.20, 
2020.02.11 10:36:55, 23.77, 23.67, 0.15, 
2020.02.11 10:41:55, 23.87, 23.78, 0.16, 
2020.02.11 10:46:55, 24.00, 23.89, 0.19, 
2020.02.11 10:51:55, 24.12, 24.01, 0.16, 
2020.02.11 10:56:55, 24.22, 24.11, 0.20, 
2020.02.11 11:01:55, 24.35, 24.22, -0.04, 
2020.02.11 11:06:55, 24.46, 24.36, 0.18, 
2020.02.11 11:11:55, 24.55, 24.45, 0.29, 
2020.02.11 11:16:55, 24.70, 24.57, 0.20, 
2020.02.11 11:21:55, 24.82, 24.68, 0.11, 
2020.02.11 11:26:55, 24.94, 24.81, 0.26, 
2020.02.11 11:31:55, 25.07, 24.93, 0.11, 
2020.02.11 11:36:55, 25.16, 25.04, 0.20, 
2020.02.11 11:41:55, 25.23, 25.11, 0.27, 
2020.02.11 11:46:55, 25.32, 25.20, 0.24, 
2020.02.11 11:51:55, 25.41, 25.29, 0.10, 
2020.02.11 11:56:55, 25.50, 25.38, 0.12, 
2020.02.11 12:01:55, 25.61, 25.48, 0.23, 
2020.02.11 12:06:55, 25.70, 25.58, 0.20, 
2020.02.11 12:11:55, 25.79, 25.67, 0.12, 
2020.02.11 12:16:55, 25.89, 25.77, 0.24, 
2020.02.11 12:21:55, 25.96, 25.84, 0.23, 
2020.02.11 12:26:55, 26.03, 25.91, 0.08, 
2020.02.11 12:31:55, 26.11, 25.98, 0.14, 
2020.02.11 12:36:55, 26.16, 26.04, 0.06, 
2020.02.11 12:41:55, 26.26, 26.14, 0.11, 
2020.02.11 12:46:55, 26.34, 26.22, 0.29, 
2020.02.11 12:51:55, 26.41, 26.28, 0.12, 
2020.02.11 12:56:55, 26.49, 26.37, 0.24, 
2020.02.11 13:01:55, 26.57, 26.44, 0.14, 
2020.02.11 13:06:55, 26.62, 26.53, 0.54, 
2020.02.11 13:11:55, 26.69, 26.59, 0.57, 
2020.02.11 13:16:55, 26.75, 26.64, 0.23, 
2020.02.11 13:21:55, 26.82, 26.72, 0.31, 
2020.02.11 13:26:55, 26.90, 26.79, 0.21, 
2020.02.11 13:31:55, 26.79, 26.75, 0.49, 
2020.02.11 13:36:55, 26.74, 26.71, 0.25, 
2020.02.11 13:41:55, 26.69, 26.68, 0.40, 
2020.02.11 13:46:55, 26.76, 26.73, 0.24, 
2020.02.11 13:51:55, 26.88, 26.83, 0.36, 
2020.02.11 13:56:55, 26.91, 26.85, 0.21, 
2020.02.11 14:01:55, 26.99, 26.91, -0.01, 
2020.02.11 14:06:55, 27.03, 26.96, 0.30, 
2020.02.11 14:11:55, 27.07, 27.01, 0.47, 
2020.02.11 14:16:55, 27.08, 27.03, 0.39, 
2020.02.11 14:21:55, 27.13, 27.06, 0.22, 
2020.02.11 14:26:55, 27.20, 27.13, 0.23, 
2020.02.11 14:31:55, 27.24, 27.18, 1.03, 
2020.02.11 14:36:55, 27.26, 27.20, 0.28, 
2020.02.11 14:41:55, 27.33, 27.27, 0.78, 
2020.02.11 14:46:55, 27.32, 27.25, 0.20, 
2020.02.11 14:51:55, 27.34, 27.29, 0.29, 
2020.02.11 14:56:55, 27.25, 27.24, 0.25, 
2020.02.11 15:01:55, 27.18, 27.18, 0.22, 
2020.02.11 15:06:55, 27.11, 27.15, 0.71, 
2020.02.11 15:11:55, 27.01, 27.06, -0.28, 
2020.02.11 15:16:55, 26.94, 27.00, -0.05, 
2020.02.11 15:21:55, 26.86, 26.93, -0.37, 
2020.02.11 15:26:55, 26.76, 26.86, 0.64, 
2020.02.11 15:31:55, 26.67, 26.77, 0.81, 
2020.02.11 15:36:55, 26.67, 26.77, 0.36, 
2020.02.11 15:41:55, 26.71, 26.78, 0.06, 
2020.02.11 15:46:55, 26.62, 26.73, 0.55, 
2020.02.11 15:51:55, 26.58, 26.70, 0.42, 
2020.02.11 15:56:55, 26.51, 26.65, -0.91, 
2020.02.11 16:01:55, 26.53, 26.66, -3.73, 
2020.02.11 16:06:55, 26.48, 26.61, 0.15, 
2020.02.11 16:11:55, 26.37, 26.52, 0.36, 
2020.02.11 16:16:55, 26.47, 26.57, 0.33, 
2020.02.11 16:21:55, 26.45, 26.56, 0.15, 
2020.02.11 16:26:55, 26.43, 26.54, 0.30, 
2020.02.11 16:31:55, 26.41, 26.56, 0.57, 
2020.02.11 16:36:55, 26.42, 26.52, 0.19, 
2020.02.12 23:51:55, 22.69, 22.87, 0.51, 
2020.02.12 23:56:55, 22.66, 22.83, 0.43, 
2020.02.13 00:01:55, 22.67, 22.85, 0.36, 
2020.02.13 00:06:55, 22.66, 22.83, 6.02, 
2020.02.13 00:11:55, 22.63, 22.81, 0.82, 
2020.02.13 00:16:55, 22.60, 22.79, 1.15, 
2020.02.13 00:21:55, 22.59, 22.76, 0.05, 
2020.02.13 00:26:55, 22.56, 22.73, 0.55, 
2020.02.13 00:31:55, 22.52, 22.69, 0.23, 
2020.02.13 00:36:55, 22.50, 22.66, -0.01, 
2020.02.13 00:41:55, 22.47, 22.64, 0.45, 
2020.02.13 00:46:55, 22.45, 22.63, -0.54, 
2020.02.13 00:51:55, 22.41, 22.59, 2147483647.//, 
2020.02.13 00:56:55, 22.37, 22.56, -0.59, 
2020.02.13 01:01:55, 22.34, 22.52, 0.42, 
2020.02.13 01:06:55, 22.31, 22.48, 0.94, 
2020.02.13 01:11:55, 22.27, 22.46, 0.62, 
2020.02.13 01:16:55, 22.24, 22.42, 0.08, 
2020.02.13 01:21:55, 22.21, 22.39, 0.32, 
2020.02.13 01:26:55, 22.18, 22.37, 0.77, 
2020.02.13 01:31:55, 22.15, 22.34, 0.73, 
2020.02.13 01:36:55, 22.11, 22.29, 0.35, 
2020.02.13 01:41:55, 22.09, 22.27, 0.88, 
2020.02.13 01:46:55, 22.05, 22.24, 0.81, 
2020.02.13 01:51:55, 22.02, 22.21, 0.93, 
2020.02.13 01:56:55, 21.99, 22.18, 4.98, 
2020.02.13 02:01:55, 21.94, 22.15, 4.55, 
2020.02.13 02:06:55, 21.93, 22.11, 0.52, 
2020.02.13 02:11:55, 21.90, 22.09, 0.62, 
2020.02.13 02:16:55, 21.87, 22.07, 1.28, 
2020.02.13 02:21:55, 21.84, 22.02, 0.29, 
2020.02.13 02:26:55, 21.80, 21.99, 0.42, 
2020.02.13 02:31:55, 21.78, 21.98, 1.32, 
2020.02.13 02:36:55, 21.74, 21.94, 0.53, 
2020.02.13 02:41:55, 21.72, 21.91, 0.42, 
2020.02.13 02:46:55, 21.69, 21.88, 0.41, 
2020.02.13 02:51:55, 21.66, 21.85, 0.49, 
2020.02.13 02:56:55, 21.63, 21.81, 0.27, 
2020.02.13 03:01:55, 21.60, 21.79, 0.64, 
2020.02.13 03:06:55, 21.57, 21.75, 0.19, 
2020.02.13 03:11:55, 21.53, 21.73, 0.81, 
2020.02.13 03:16:55, 21.51, 21.70, 0.56, 
2020.02.13 03:21:55, 21.49, 21.67, 0.22, 
2020.02.13 03:26:55, 21.46, 21.65, 0.62, 
2020.02.13 03:31:55, 21.43, 21.62, 0.57, 
2020.02.13 03:36:55, 21.39, 21.59, 0.67, 
2020.02.13 03:41:55, 21.36, 21.56, 0.50, 
2020.02.13 03:46:55, 21.34, 21.52, 0.21, 
2020.02.13 03:51:55, 21.31, 21.49, 0.50, 
2020.02.13 03:56:55, 21.28, 21.46, 0.32, 
2020.02.13 04:01:55, 21.26, 21.43, 0.21, 
2020.02.13 04:06:55, 21.23, 21.42, 0.75, 
2020.02.13 04:11:55, 21.19, 21.38, 0.41, 
2020.02.13 04:16:55, 21.17, 21.35, 0.19, 
